"id";"created";"changed";"archived";"Artist";"Title";"Record Label(s)";"Year Of Release";"Format";"Genre";"Sub-Genre";"Notes";"Status";"Condition";"Info / Notes / Links";"CanCon?"
"1442";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Farro, Wayne";"Ass In The Wind b/w Night Line";"BeauRegard";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1443";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Farro, Wayne";"Ass In The Wind b/w Night Line";"BeauRegard";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1444";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Buckna, Pat";"Bombs Over Heaven b/w The Infinite Edge";"Jamadam";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1445";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Alta Blues";"Buffalo Shuffle b/w Love To Sing The Blues";"The Label";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1446";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Ohama";"Julie Is A T.V. Set b/w T.V.";"Self-released";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1447";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Ohama";"Julie Is A T.V. Set b/w T.V.";"Self-released";"1983";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1448";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Eye On You";"Illusions Of Freedom";"Ion";"1985";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1449";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1450";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1451";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1452";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1453";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1454";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"CosmaNat";"Little Things b/w Camping Song";"Self-released";"1986";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1455";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Harrow, Richard / Richard Harrow & Glen Mundy";"Long Time Laying Down b/w Killer Than The Killee";"Self-released";"1987";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1456";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Nan and the Pan";"Me And My Soul";"Self-released";"1987";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1457";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Twenty-One Hundredz, The (The 21 Hundredz)";"Modern Romance b/w A New Rhythm A New Name";"Accent";"1987";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1458";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Forbidden Dimension";"Graveyeard Line EP";"Raging";"1988";"7inch";"Local";"Horror rock";" ";" ";" ";" ";"Yes"
"1459";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Twenty-One Hundredz, The (The 21 Hundredz)";"Life Is Eternal";"Accent";"1988";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1460";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Enemy Mind Feel";"Halflife 10,000 Years";"Raging";"1989";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1461";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Enemy Mind Feel";"Halflife 10,000 Years";"Raging";"1989";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1462";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Twenty-One Hundredz, The (The 21 Hundredz)";"Life Is Eternal b/w Today";"Accent";"1989";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1463";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Twenty-One Hundredz, The (The 21 Hundredz)";"Life Is Eternal b/w Today";"Accent";"1989";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1464";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Wedge";"One Too Many";"Sloth";"1992";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1465";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Zen";"Zen";"Metanoia";"1993";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1466";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Zen";"Zen";"Metanoia";"1993";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1467";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Huevos Rancheros / Man Or Astro-Man?";"A Mouthful Of Exhaust / Whiteout In Wyoming";"Get Hip";"1993";"7inch";"Local";"Instrumental cowpunk / Sci-fi punk";" ";" ";" ";" ";"Yes"
"1468";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Forbidden Dimension";"Dial 'M' For Monster b/w Hand Of Glory";" ";"1993";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1469";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Forbidden Dimension";"Big Black Hearse";"Homo Habilis";"1994";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1470";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Huevos Rancheros";"Go West Young Bee b/w Girl From N.A.N.A.I.M.O.";"Top Drawer";"1994";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1471";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Forbidden Dimension";"Hallowe'en Everywhere";"Melodiya";"1995";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1472";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Von Zippers, The";"Mighty Red Baron b/w VZ Theme";"Roto-flex";"1995";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1473";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"All-Woman Brothers Band, The";"Pay Back…";"Sloth";"1995";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1474";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Everymen, The / Inquisition";"E-I-E-I-Oi!";"Loud & Ckleer";"1996";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1475";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Mants, The";"Half Man, Half Ant, All Action";"Roto-flex";"1996";"7inch";"Local";"Sci-fi punk";" ";" ";" ";" ";"Yes"
"1476";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Mants, The";"Half Man, Half Ant, All Action";"Roto-flex";"1996";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1477";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Puritans, The";"Let Me Stand Next To Your Attitude";"Ship & Anchor / Sloth";"1996";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1478";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Loudmouth";"Lichtenstein b/w Yow Yow Yow";"Ship & Anchor / Cry Baby";"1996";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1479";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Von Zippers, The";"Hot Rod Monkey b/w You Destroy Me";"Screaming Apple";"1997";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1480";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Mants, The";"Mants In Your Pants";"Estrus";"1997";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1481";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Mants, The";"Mants In Your Pants";"Estrus";"1997";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1482";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Forbidden Dimension";"I Kiss Yer Shadow";"Ship Rec'd";"1998";"7inch";"Local";"Horror rock";" ";" ";" ";" ";"Yes"
"1483";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Wait, tony";"You'll See";"Self-released";"1999";"7inch";"Local";" ";" ";"Library";"Excellent";" ";"Yes"
"1484";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Demeanor, Kris";"Kris Demeanor";"Self-released";"1999";"7inch";"Local";"Country / folk / Singer-songwriter";" ";"Library";"Excellent";" ";"Yes"
"1485";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Von Zippers, The";"Not Worth Payin' For EP";"Estrus";"1999";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1486";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Willock, Dan";"Mental Extractions";"Self-released";"2000";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1487";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Worth, Sharon";"I Wish You A Rainbow";"Self-released";"2000";"7inch";"Local";"Vocal";" ";"Library";"Excellent";" ";"Yes"
"1488";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Various Artists";"Hold Your Ground: A Collection Of Songs With Social Significance";"Activist Network";"2001";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1489";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Zwick, Juanita";"Juanita Zwick";"Self-released";"2001";"7inch";"Local";"Singer-songwriter";" ";"Library";"Good";" ";"Yes"
"1490";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Buzzing Bees, The";"I Should Like To Cuddle You But I Cannot, You Are So Horny And Prickly";"The Burning Season";"2002";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1491";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Von Zippers, The";"The Crime Is Now!";"Estrus";"2003";"7inch";"Local";"Indie";" ";"Library";"Good";" ";"Yes"
"1492";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Night Stalkers, The";"Nightstalkers EP";"Tombstone";"2003";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1493";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Various Artists";"Frank Slide: 100 Years From Them";"Hijinx & Capers";"2004";"7inch";"Local";"Folk";" ";"Library";"Excellent";" ";"Yes"
"1494";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Hus, Tim";"Alberta Crude";"Saved By Radio";"2004";"7inch";"Local";"Country";" ";"Library";"Good";" ";"Yes"
"1495";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Demeanor, Kris & His Crack Band";"Party All Night: Live at Ironwood";"Best Before";"2004";"7inch";"Local";"Country / Folk";" ";"Library";"Good";" ";"Yes"
"1496";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Knucklehead";"Cosmetic Youth";"Longshot";"2004";"7inch";"Local";"Punk";" ";" ";" ";" ";"Yes"
"1497";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Various Artists";"South Country Fair 2005 Sampler";"Self-released";"2005";"7inch";"Local";"Folk";" ";"Library";"Good";" ";"Yes"
"1498";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Various Artists";"Alberta.Cow - A Southern Alberta Artist Compilation";"Calgary Folk Fest";"2005";"7inch";"Local";"Folk";" ";"Library";"Excellent";" ";"Yes"
"1499";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Worth, Sharon";"Just For You";"Self-released";"2005";"7inch";"Local";"Gospel";" ";"Library";"Excellent";" ";"Yes"
"1500";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Rum Runner";"Dead Men Are Heavier Than Broken Hearts";"Longshot";"2005";"7inch";"Local";"Cowpunk";" ";" ";" ";" ";"Yes"
"1501";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Hollywood Gods";"Hollywood Gods EP";"Longshot";"2006";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1502";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Wheaton, Phyllis";"In Harms Way - Soldiers' Songs";"Self-released";"2007";"7inch";"Local";" ";" ";"Library";"Excellent";" ";"Yes"
"1503";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Brenda Vaqueros, The";"The Brenda Vaqueros";"Self-released";"2007";"7inch";"Local";"Indie rock";" ";"Library";"OK";" ";"Yes"
"1504";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Pine Tarts";"Aurora Borealis EP";"Self-released";"2007";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1505";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Ex-Boyfriends, The";"It's Christmas, Baby!";"Cash-Fork";"2007";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1506";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Remote Kid / Woodpigeon";"Kill Me With A Single Blow / Death By Ninja";"Cardboardbox";"2007";"7inch";"Local";"Indie folk pop";" ";"In library";" ";" ";"Yes"
"1507";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Ostrich, The";"Medication EP";"Self-released";"2007";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1508";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Motherfuckers";"I Wanna Be A Cop… So I Can Fuck You Up!!";"Handsome Dan";"2008";"7inch";"Local";"Hardcore punk";" ";"In library";" ";" ";"Yes"
"1509";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Knucklehead / Hostage Life";"Knucklehead / Hostage Life [split EP]";"Longshot";"2008";"7inch";"Local";"Punk";" ";"In library";"Excellent";" ";"Yes"
"1510";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Ostrich, The";"Mt. Fuji In Red";"Pizza";"2008";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1511";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"When Earth Sleeps";"The Guliver";"Self-released";"2009";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1512";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Various Artists";"Sled Island 2009";"Self-released";"2009";"7inch";"Local";"Indie rock";" ";"Library";"Good";" ";"Yes"
"1513";"2010-09-26 21:27:01";"2010-09-26 21:27:01";" ";"Bent Spoon Duo";"Out There In The Sea";"Bug Incision";"2009";"7inch";"Local";"Experimental / Noise / Improvisational";" ";"Library";"OK";" ";"Yes"
"1514";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Pine Tarts";"Two Moons";"Mammoth Cave";"2009";"7inch";"Local";"Indie rock";" ";"Library";"Good";" ";"Yes"
"1515";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Axis Of Conversation";"All We Make Is Enemies";"Self-released";"2009";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1516";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Sharp Ends";"Broadview Pressure Test EP";"Pizza";"2009";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1517";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Sharp Ends";"Northern Front b/w Ghosts Of Chance";"Hozac";"2009";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1518";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Various Artists";"Party Pack!";"Pizza";"2009";"7inch";"Local";"Indie / punk";" ";" ";" ";" ";"Yes"
"1519";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Spastic Panthers";"Rock And Roll Beasts";"Handsome Dan";"2009";"7inch";"Local";"Punk";" ";"In library";"Good";" ";"Yes"
"1520";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Grown-Ups";"Not Friends";"Self-Released";"2010";"7inch";"Local";"Garage / Punk / Indie / Lo-fi";" ";"Playlist";"New";"super garage punk here, lo-fi and fast and absolute fun times for the kids. don't let the band name fool you";"Yes"
"1521";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Wake";"Surrounded By Human Filth";"Hearing Aid";"2010";"7inch";"Local";"Metal";" ";"Playlist";"New";"intense hardcore thrash punk going so fast its done before you know where your hearing went (it was stolen by intensity)";"Yes"
"1522";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Homebound Runaways, The";"First Light";"Self-Released";"2010";"7inch";"Local";"Folk";" ";"Playlist";"New";"eight acoustic instrumentals in a folky/new grass style, with the occasional other influence cropping up.";"Yes"
"1523";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Vigil-ante";"Vigil-Ante";"Self-Released";"2010";"7inch";"Local";"Metal";" ";"On Playlist";"New";"pretty sloppy power-metal, some intriguing little journeys into experiMETAL but mostly just playing the classic metal jams. (http://www.myspace.com/slimdrums567)";"No"
"1524";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Wood, Amy";"Cinnamon Heart";"Self-Released";"2010";"7inch";"Local";"Rock";" ";"On Playlist";"New";"although the music is simple, the songs run deep with meaning and soul. very much like regina spektor. great for breaking the tethers and william tell.";"Yes"
"1525";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Better off Dead";"Definition";"Hellhole";"2010";"7inch";"Local";"Punk / Hardcore";" ";"On Playlist";"New";"Standard hardcore but a bit more melodic. Good for skateboarding video games. might fly graveyard riot.";"Yes"
"1526";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Faux Fur";"Faux Fur";"Self-Released";"2010";"7inch";"Local";"Lo-fi / Indie";" ";"On Playlist";"New";"noisy guitar-driven experiments in pop-music. pretty intricate stuff laced with no-wave styled vocals. good for noise, each one teach one and any daytime show really";"Yes"
"1527";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Various";"PIXXX";"Unit Structure Sound";"2010";"7inch";"Local";"Experimental / Avant-garde / Free jazz";" ";"On Playlist";"New";"sounds of all sorts. definitely messed up, really weird and uber experimental. from drones to avant-jazz, this compilation gives you a bit of everything. perfect for noise.";"Yes"
"1528";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Yankee Yankee";"The Best Of The Early Recordings";"Unit Structure Sound";"2010";"7inch";"Local";"Rock";" ";"On Playlist";"New";"droning waves of reflection that employs a find combination of organ, guitar and sax. good for noise";"Yes"
"1529";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Ghost Of The Land";"Ghost Of The Land";"Self-released";" ";"7inch";"Local";" ";" ";"Library";"OK";" ";"Yes"
"1530";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Browns, The";"Greatest Hits Volume One";"Meter";" ";"7inch";"Local";"Punk / Horror rock";" ";"Library";"Good";" ";"Yes"
"1531";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Smokin' 45s";"Smokin' 45s";"Self-released";" ";"7inch";"Local";" ";" ";"Library";"Good";" ";"Yes"
"1532";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Huevos Rancheros";"64 Slices Of American Cheese b/w Telstar";"Roto-flex";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1533";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Parkades, The";"Attack Me b/w The Man Insane";"Roto-flex";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1534";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Chixdiggit";"Best Hung Carrot In The Fridge";"Lance Rock";" ";"7inch";"Local";"Pop punk";" ";" ";" ";" ";"Yes"
"1535";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Sharp Ends";"Crack Trap b/w Loaded Hearts";"Mammoth Cave";" ";"7inch";"Local";" ";" ";"In library";"Good";" ";"Yes"
"1536";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Knucklehead";"Knucklehead";"Far Out";" ";"7inch";"Local";"Punk";" ";" ";" ";" ";"Yes"
"1537";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Miesha & The Spanks";"Miesha & The Spanks!!!";"Self-released";" ";"7inch";"Local";"Rock and roll / Indie";" ";"In library";"Excellent";" ";"Yes"
"1538";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Von Zippers, The";"Monkey On You";"Estrus";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1539";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Golden Calgarians, The";"New Desperados b/w 7 Minutes To Heaven";"Self-released";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1540";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Golden Calgarians, The";"New Desperados b/w 7 Minutes To Heaven";"Self-released";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1541";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Golden Calgarians, The";"New Desperados b/w 7 Minutes To Heaven";"Self-released";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1542";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Forbidden Dimension";"No Sleep 'Til Altamont";"Roto-flex";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1543";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Curse Of The Horseflesh";"Old Joe Clark";"Roto-flex";" ";"7inch";"Local";" ";" ";" ";" ";" ";"Yes"
"1544";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Poutanen, Penn w/ Lorrie Matheson";"Rebels United";"Saved By Radio";" ";"7inch";"Local";"Indie / tribute / cover";" ";" ";" ";" ";"Yes"
"1545";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Flack, Roberta w/ Donny Hathaway";"You've Lost That Lovin' Feelin' b/w Be Real Black For Me";"Atlantic";"1971";"7inch";"R&B";" ";" ";"In library";" ";" ";" "
"1546";"2010-09-26 21:27:02";"2010-09-26 21:27:02";" ";"Earth Wind & Fire";"Mom b/w Power";"Columbia";"1972";"7inch";"R&B";"Funk";" ";"In library";" ";" ";" "
